id,view_1,view_2,view_3,view_4,view_5,class
592ac500de954ce598a9570e57aa9bc3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/592ac500de954ce598a9570e57aa9bc3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/592ac500de954ce598a9570e57aa9bc3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/592ac500de954ce598a9570e57aa9bc3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/592ac500de954ce598a9570e57aa9bc3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/592ac500de954ce598a9570e57aa9bc3.jpg,zipper
196eddc5da094571ba1c23f538b6e9ca.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/196eddc5da094571ba1c23f538b6e9ca.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/196eddc5da094571ba1c23f538b6e9ca.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/196eddc5da094571ba1c23f538b6e9ca.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/196eddc5da094571ba1c23f538b6e9ca.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/196eddc5da094571ba1c23f538b6e9ca.jpg,zipper
b02b208c9e934b09a4f05747c47dae0c.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/b02b208c9e934b09a4f05747c47dae0c.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/b02b208c9e934b09a4f05747c47dae0c.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/b02b208c9e934b09a4f05747c47dae0c.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/b02b208c9e934b09a4f05747c47dae0c.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/b02b208c9e934b09a4f05747c47dae0c.jpg,zipper
e50dfffbb922439084c967059583a0b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/e50dfffbb922439084c967059583a0b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/e50dfffbb922439084c967059583a0b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/e50dfffbb922439084c967059583a0b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/e50dfffbb922439084c967059583a0b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/e50dfffbb922439084c967059583a0b9.jpg,zipper
6be095239dca46ce8f85d8d45854f27d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/6be095239dca46ce8f85d8d45854f27d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/6be095239dca46ce8f85d8d45854f27d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/6be095239dca46ce8f85d8d45854f27d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/6be095239dca46ce8f85d8d45854f27d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/6be095239dca46ce8f85d8d45854f27d.jpg,zipper
4c40093ed62b47588e4d642c021b03ad.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/4c40093ed62b47588e4d642c021b03ad.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/4c40093ed62b47588e4d642c021b03ad.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/4c40093ed62b47588e4d642c021b03ad.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/4c40093ed62b47588e4d642c021b03ad.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/4c40093ed62b47588e4d642c021b03ad.jpg,zipper
2f388c3edc59498ca779a0d1699b4c77.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/2f388c3edc59498ca779a0d1699b4c77.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/2f388c3edc59498ca779a0d1699b4c77.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/2f388c3edc59498ca779a0d1699b4c77.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/2f388c3edc59498ca779a0d1699b4c77.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/2f388c3edc59498ca779a0d1699b4c77.jpg,zipper
b1b9027c194c418890a3691d545a5f33.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/b1b9027c194c418890a3691d545a5f33.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/b1b9027c194c418890a3691d545a5f33.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/b1b9027c194c418890a3691d545a5f33.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/b1b9027c194c418890a3691d545a5f33.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/b1b9027c194c418890a3691d545a5f33.jpg,zipper
d2c613d7bff047ae9ef9e45446369b0e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/d2c613d7bff047ae9ef9e45446369b0e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/d2c613d7bff047ae9ef9e45446369b0e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/d2c613d7bff047ae9ef9e45446369b0e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/d2c613d7bff047ae9ef9e45446369b0e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/d2c613d7bff047ae9ef9e45446369b0e.jpg,zipper
82cd393dbf65410397f93d71a92d1b60.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/82cd393dbf65410397f93d71a92d1b60.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/82cd393dbf65410397f93d71a92d1b60.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/82cd393dbf65410397f93d71a92d1b60.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/82cd393dbf65410397f93d71a92d1b60.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/82cd393dbf65410397f93d71a92d1b60.jpg,zipper
7b3b4fd5135f4e83ae5a068e6d933eb4.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/7b3b4fd5135f4e83ae5a068e6d933eb4.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/7b3b4fd5135f4e83ae5a068e6d933eb4.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/7b3b4fd5135f4e83ae5a068e6d933eb4.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/7b3b4fd5135f4e83ae5a068e6d933eb4.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/7b3b4fd5135f4e83ae5a068e6d933eb4.jpg,zipper
498b63c061c8405da3f05d9ed151673f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/498b63c061c8405da3f05d9ed151673f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/498b63c061c8405da3f05d9ed151673f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/498b63c061c8405da3f05d9ed151673f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/498b63c061c8405da3f05d9ed151673f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/498b63c061c8405da3f05d9ed151673f.jpg,zipper
16a2ff3cae7042b28e1c5b81a8deda5d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/16a2ff3cae7042b28e1c5b81a8deda5d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/16a2ff3cae7042b28e1c5b81a8deda5d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/16a2ff3cae7042b28e1c5b81a8deda5d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/16a2ff3cae7042b28e1c5b81a8deda5d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/16a2ff3cae7042b28e1c5b81a8deda5d.jpg,zipper
0576e591e96642dda7a4a0d76c8cb7d3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/0576e591e96642dda7a4a0d76c8cb7d3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/0576e591e96642dda7a4a0d76c8cb7d3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/0576e591e96642dda7a4a0d76c8cb7d3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/0576e591e96642dda7a4a0d76c8cb7d3.jpg,,zipper
c6ee820201fc4bac9f0e3f85f1f8110d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/c6ee820201fc4bac9f0e3f85f1f8110d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/c6ee820201fc4bac9f0e3f85f1f8110d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/c6ee820201fc4bac9f0e3f85f1f8110d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/c6ee820201fc4bac9f0e3f85f1f8110d.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/c6ee820201fc4bac9f0e3f85f1f8110d.jpg,zipper
dd59680ea9bc4d619d94be78b4079246.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/dd59680ea9bc4d619d94be78b4079246.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/dd59680ea9bc4d619d94be78b4079246.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/dd59680ea9bc4d619d94be78b4079246.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/dd59680ea9bc4d619d94be78b4079246.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/dd59680ea9bc4d619d94be78b4079246.jpg,zipper
f860139c799c45e0a08a818dc819f2f9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/f860139c799c45e0a08a818dc819f2f9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/f860139c799c45e0a08a818dc819f2f9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/f860139c799c45e0a08a818dc819f2f9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/f860139c799c45e0a08a818dc819f2f9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/f860139c799c45e0a08a818dc819f2f9.jpg,zipper
b2158dc880624c7da32b683b64dc6f73.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/b2158dc880624c7da32b683b64dc6f73.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/b2158dc880624c7da32b683b64dc6f73.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/b2158dc880624c7da32b683b64dc6f73.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/b2158dc880624c7da32b683b64dc6f73.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/b2158dc880624c7da32b683b64dc6f73.jpg,zipper
9ecb37a5afa64dccbb10b329a6c06750.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/9ecb37a5afa64dccbb10b329a6c06750.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/9ecb37a5afa64dccbb10b329a6c06750.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/9ecb37a5afa64dccbb10b329a6c06750.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/9ecb37a5afa64dccbb10b329a6c06750.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/9ecb37a5afa64dccbb10b329a6c06750.jpg,zipper
89876d0ee63c4c859d9dd58d1ecda2c1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/89876d0ee63c4c859d9dd58d1ecda2c1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/89876d0ee63c4c859d9dd58d1ecda2c1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/89876d0ee63c4c859d9dd58d1ecda2c1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/89876d0ee63c4c859d9dd58d1ecda2c1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/89876d0ee63c4c859d9dd58d1ecda2c1.jpg,zipper
00f77a1d727a4576937a9123d7933f3f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/00f77a1d727a4576937a9123d7933f3f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/00f77a1d727a4576937a9123d7933f3f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/00f77a1d727a4576937a9123d7933f3f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/00f77a1d727a4576937a9123d7933f3f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/00f77a1d727a4576937a9123d7933f3f.jpg,zipper
7e80e8cfef424147aee5657c59c846ec.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/7e80e8cfef424147aee5657c59c846ec.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/7e80e8cfef424147aee5657c59c846ec.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/7e80e8cfef424147aee5657c59c846ec.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/7e80e8cfef424147aee5657c59c846ec.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/7e80e8cfef424147aee5657c59c846ec.jpg,zipper
f8be7f7c3e5d4c938a5f66413e99e2b3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/f8be7f7c3e5d4c938a5f66413e99e2b3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/f8be7f7c3e5d4c938a5f66413e99e2b3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/f8be7f7c3e5d4c938a5f66413e99e2b3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/f8be7f7c3e5d4c938a5f66413e99e2b3.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/f8be7f7c3e5d4c938a5f66413e99e2b3.jpg,zipper
0cf7489d35f34062929d9f09e829dbf8.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/0cf7489d35f34062929d9f09e829dbf8.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/0cf7489d35f34062929d9f09e829dbf8.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/0cf7489d35f34062929d9f09e829dbf8.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/0cf7489d35f34062929d9f09e829dbf8.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/0cf7489d35f34062929d9f09e829dbf8.jpg,zipper
5bca0baf8e9a47978f9e45ac7df366ce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/5bca0baf8e9a47978f9e45ac7df366ce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/5bca0baf8e9a47978f9e45ac7df366ce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/5bca0baf8e9a47978f9e45ac7df366ce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/5bca0baf8e9a47978f9e45ac7df366ce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/5bca0baf8e9a47978f9e45ac7df366ce.jpg,zipper
cbffff31f136407f90ba105ec56756a1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/cbffff31f136407f90ba105ec56756a1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/cbffff31f136407f90ba105ec56756a1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/cbffff31f136407f90ba105ec56756a1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/cbffff31f136407f90ba105ec56756a1.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/cbffff31f136407f90ba105ec56756a1.jpg,zipper
ec4860dac15b42bda644db4fae3bf8be.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/ec4860dac15b42bda644db4fae3bf8be.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/ec4860dac15b42bda644db4fae3bf8be.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/ec4860dac15b42bda644db4fae3bf8be.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/ec4860dac15b42bda644db4fae3bf8be.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/ec4860dac15b42bda644db4fae3bf8be.jpg,zipper
25cbdc3e07684a89ba9bbfa7a4218026.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/25cbdc3e07684a89ba9bbfa7a4218026.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/25cbdc3e07684a89ba9bbfa7a4218026.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/25cbdc3e07684a89ba9bbfa7a4218026.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/25cbdc3e07684a89ba9bbfa7a4218026.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/25cbdc3e07684a89ba9bbfa7a4218026.jpg,zipper
4af7e012c059491da5c669265589165f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/4af7e012c059491da5c669265589165f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/4af7e012c059491da5c669265589165f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/4af7e012c059491da5c669265589165f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/4af7e012c059491da5c669265589165f.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/4af7e012c059491da5c669265589165f.jpg,zipper
4022ef271bbc498eadda1c197955899e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/4022ef271bbc498eadda1c197955899e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/4022ef271bbc498eadda1c197955899e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/4022ef271bbc498eadda1c197955899e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/4022ef271bbc498eadda1c197955899e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/4022ef271bbc498eadda1c197955899e.jpg,zipper
1b7ac6425efc4e4ea1a6456124743428.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/1b7ac6425efc4e4ea1a6456124743428.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/1b7ac6425efc4e4ea1a6456124743428.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/1b7ac6425efc4e4ea1a6456124743428.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/1b7ac6425efc4e4ea1a6456124743428.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/1b7ac6425efc4e4ea1a6456124743428.jpg,zipper
bd7c8fc9ed134d1aa0cf9f386fafb07e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/bd7c8fc9ed134d1aa0cf9f386fafb07e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/bd7c8fc9ed134d1aa0cf9f386fafb07e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/bd7c8fc9ed134d1aa0cf9f386fafb07e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/bd7c8fc9ed134d1aa0cf9f386fafb07e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/bd7c8fc9ed134d1aa0cf9f386fafb07e.jpg,zipper
7b449d63b0b84ad49bbdb79e28fcedbd.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/7b449d63b0b84ad49bbdb79e28fcedbd.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/7b449d63b0b84ad49bbdb79e28fcedbd.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/7b449d63b0b84ad49bbdb79e28fcedbd.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/7b449d63b0b84ad49bbdb79e28fcedbd.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/7b449d63b0b84ad49bbdb79e28fcedbd.jpg,zipper
37cff0bccc7b4dd18f9350589b8d2513.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/37cff0bccc7b4dd18f9350589b8d2513.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/37cff0bccc7b4dd18f9350589b8d2513.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/37cff0bccc7b4dd18f9350589b8d2513.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/37cff0bccc7b4dd18f9350589b8d2513.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/37cff0bccc7b4dd18f9350589b8d2513.jpg,zipper
d9497ff3c74d41c69e8c79a22fb21dce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/d9497ff3c74d41c69e8c79a22fb21dce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/d9497ff3c74d41c69e8c79a22fb21dce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/d9497ff3c74d41c69e8c79a22fb21dce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/d9497ff3c74d41c69e8c79a22fb21dce.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/d9497ff3c74d41c69e8c79a22fb21dce.jpg,zipper
11b9a8d8223f41cea7262ed4649dffff.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/11b9a8d8223f41cea7262ed4649dffff.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/11b9a8d8223f41cea7262ed4649dffff.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/11b9a8d8223f41cea7262ed4649dffff.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/11b9a8d8223f41cea7262ed4649dffff.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/11b9a8d8223f41cea7262ed4649dffff.jpg,zipper
55eb1f161e7e49d5a99cd5a7ea8b1733.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/55eb1f161e7e49d5a99cd5a7ea8b1733.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/55eb1f161e7e49d5a99cd5a7ea8b1733.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/55eb1f161e7e49d5a99cd5a7ea8b1733.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/55eb1f161e7e49d5a99cd5a7ea8b1733.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/55eb1f161e7e49d5a99cd5a7ea8b1733.jpg,zipper
7a9b08d840f44506bfe8ccf978a4a048.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/7a9b08d840f44506bfe8ccf978a4a048.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/7a9b08d840f44506bfe8ccf978a4a048.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/7a9b08d840f44506bfe8ccf978a4a048.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/7a9b08d840f44506bfe8ccf978a4a048.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/7a9b08d840f44506bfe8ccf978a4a048.jpg,zipper
4ceff3b9c6d54e3aa2c768f4fbfd52b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/4ceff3b9c6d54e3aa2c768f4fbfd52b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/4ceff3b9c6d54e3aa2c768f4fbfd52b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/4ceff3b9c6d54e3aa2c768f4fbfd52b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/4ceff3b9c6d54e3aa2c768f4fbfd52b9.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/4ceff3b9c6d54e3aa2c768f4fbfd52b9.jpg,zipper
8305a3b419254e8c866329472a84122e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/8305a3b419254e8c866329472a84122e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/8305a3b419254e8c866329472a84122e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/8305a3b419254e8c866329472a84122e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/8305a3b419254e8c866329472a84122e.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/8305a3b419254e8c866329472a84122e.jpg,zipper
59d01ffad35f47e68cae80aba759ae20.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/59d01ffad35f47e68cae80aba759ae20.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/59d01ffad35f47e68cae80aba759ae20.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/59d01ffad35f47e68cae80aba759ae20.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/59d01ffad35f47e68cae80aba759ae20.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/59d01ffad35f47e68cae80aba759ae20.jpg,zipper
dda4e197cff44c0381003b61b626d2e5.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/dda4e197cff44c0381003b61b626d2e5.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/dda4e197cff44c0381003b61b626d2e5.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/dda4e197cff44c0381003b61b626d2e5.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/dda4e197cff44c0381003b61b626d2e5.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/dda4e197cff44c0381003b61b626d2e5.jpg,zipper
9a59e2b9c28c44a9989cebc1b2ee4e05.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/9a59e2b9c28c44a9989cebc1b2ee4e05.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/9a59e2b9c28c44a9989cebc1b2ee4e05.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/9a59e2b9c28c44a9989cebc1b2ee4e05.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/9a59e2b9c28c44a9989cebc1b2ee4e05.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/9a59e2b9c28c44a9989cebc1b2ee4e05.jpg,zipper
837a544969a44850a7d08d3f09210cf6.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_1/837a544969a44850a7d08d3f09210cf6.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_2/837a544969a44850a7d08d3f09210cf6.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_3/837a544969a44850a7d08d3f09210cf6.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_4/837a544969a44850a7d08d3f09210cf6.jpg,https://vision-images-store.s3.amazonaws.com/internship/zipper/view_5/837a544969a44850a7d08d3f09210cf6.jpg,zipper
